operacao,custo,total,media
9193,19197,134226993,14601.0
9194,19198,134246191,14601.5
9195,19199,134265390,14602.0
9196,19200,134284590,14602.5
9197,19201,134303791,14603.0
9198,19202,134322993,14603.5
9199,19203,134342196,14604.0
9200,19204,134361400,14604.5
9201,19205,134380605,14605.0
9202,19206,134399811,14605.5
9203,19207,134419018,14606.0
9204,19208,134438226,14606.5
9205,19209,134457435,14607.0
9206,19210,134476645,14607.5
9207,19211,134495856,14608.0
9208,19212,134515068,14608.5
9209,19213,134534281,14609.0
9210,19214,134553495,14609.5
9211,19215,134572710,14610.0
9212,19216,134591926,14610.5
9213,19217,134611143,14611.0
9214,19218,134630361,14611.5
9215,19219,134649580,14612.0
9216,19220,134668800,14612.5
9217,19221,134688021,14613.0
9218,19222,134707243,14613.5
9219,19223,134726466,14614.0
9220,19224,134745690,14614.5
9221,19225,134764915,14615.0
9222,19226,134784141,14615.5
9223,19227,134803368,14616.0
9224,19228,134822596,14616.5
9225,19229,134841825,14617.0
9226,19230,134861055,14617.5
9227,19231,134880286,14618.0
9228,19232,134899518,14618.5
9229,19233,134918751,14619.0
9230,19234,134937985,14619.5
9231,19235,134957220,14620.0
9232,19236,134976456,14620.5
9233,19237,134995693,14621.0
9234,19238,135014931,14621.5
9235,19239,135034170,14622.0
9236,19240,135053410,14622.5
9237,19241,135072651,14623.0
9238,19242,135091893,14623.5
9239,19243,135111136,14624.0
9240,19244,135130380,14624.5
9241,19245,135149625,14625.0
9242,19246,135168871,14625.5
9243,19247,135188118,14626.0
9244,19248,135207366,14626.5
9245,19249,135226615,14627.0
9246,19250,135245865,14627.5
9247,19251,135265116,14628.0
9248,19252,135284368,14628.5
9249,19253,135303621,14629.0
9250,19254,135322875,14629.5
9251,19255,135342130,14630.0
9252,19256,135361386,14630.5
9253,19257,135380643,14631.0
9254,19258,135399901,14631.5
9255,19259,135419160,14632.0
9256,19260,135438420,14632.5
9257,19261,135457681,14633.0
9258,19262,135476943,14633.5
9259,19263,135496206,14634.0
9260,19264,135515470,14634.5
9261,19265,135534735,14635.0
9262,19266,135554001,14635.5
9263,19267,135573268,14636.0
9264,19268,135592536,14636.5
9265,19269,135611805,14637.0
9266,19270,135631075,14637.5
9267,19271,135650346,14638.0
9268,19272,135669618,14638.5
9269,19273,135688891,14639.0
9270,19274,135708165,14639.5
9271,19275,135727440,14640.0
9272,19276,135746716,14640.5
9273,19277,135765993,14641.0
9274,19278,135785271,14641.5
9275,19279,135804550,14642.0
9276,19280,135823830,14642.5
9277,19281,135843111,14643.0
9278,19282,135862393,14643.5
9279,19283,135881676,14644.0
9280,19284,135900960,14644.5
9281,19285,135920245,14645.0
9282,19286,135939531,14645.5
9283,19287,135958818,14646.0
9284,19288,135978106,14646.5
9285,19289,135997395,14647.0
9286,19290,136016685,14647.5
9287,19291,136035976,14648.0
9288,19292,136055268,14648.5
9289,19293,136074561,14649.0
9290,19294,136093855,14649.5
9291,19295,136113150,14650.0
9292,19296,136132446,14650.5
9293,19297,136151743,14651.0
9294,19298,136171041,14651.5
9295,19299,136190340,14652.0
9296,19300,136209640,14652.5
9297,19301,136228941,14653.0
9298,19302,136248243,14653.5
9299,19303,136267546,14654.0
9300,19304,136286850,14654.5
9301,19305,136306155,14655.0
9302,19306,136325461,14655.5
9303,19307,136344768,14656.0
9304,19308,136364076,14656.5
9305,19309,136383385,14657.0
9306,19310,136402695,14657.5
9307,19311,136422006,14658.0
9308,19312,136441318,14658.5
9309,19313,136460631,14659.0
9310,19314,136479945,14659.5
9311,19315,136499260,14660.0
9312,19316,136518576,14660.5
9313,19317,136537893,14661.0
9314,19318,136557211,14661.5
9315,19319,136576530,14662.0
9316,19320,136595850,14662.5
9317,19321,136615171,14663.0
9318,19322,136634493,14663.5
9319,19323,136653816,14664.0
9320,19324,136673140,14664.5
9321,19325,136692465,14665.0
9322,19326,136711791,14665.5
9323,19327,136731118,14666.0
9324,19328,136750446,14666.5
9325,19329,136769775,14667.0
9326,19330,136789105,14667.5
9327,19331,136808436,14668.0
9328,19332,136827768,14668.5
9329,19333,136847101,14669.0
9330,19334,136866435,14669.5
9331,19335,136885770,14670.0
9332,19336,136905106,14670.5
9333,19337,136924443,14671.0
9334,19338,136943781,14671.5
9335,19339,136963120,14672.0
9336,19340,136982460,14672.5
9337,19341,137001801,14673.0
9338,19342,137021143,14673.5
9339,19343,137040486,14674.0
9340,19344,137059830,14674.5
9341,19345,137079175,14675.0
9342,19346,137098521,14675.5
9343,19347,137117868,14676.0
9344,19348,137137216,14676.5
9345,19349,137156565,14677.0
9346,19350,137175915,14677.5
9347,19351,137195266,14678.0
9348,19352,137214618,14678.5
9349,19353,137233971,14679.0
9350,19354,137253325,14679.5
9351,19355,137272680,14680.0
9352,19356,137292036,14680.5
9353,19357,137311393,14681.0
9354,19358,137330751,14681.5
9355,19359,137350110,14682.0
9356,19360,137369470,14682.5
9357,19361,137388831,14683.0
9358,19362,137408193,14683.5
9359,19363,137427556,14684.0
9360,19364,137446920,14684.5
9361,19365,137466285,14685.0
9362,19366,137485651,14685.5
9363,19367,137505018,14686.0
9364,19368,137524386,14686.5
9365,19369,137543755,14687.0
9366,19370,137563125,14687.5
9367,19371,137582496,14688.0
9368,19372,137601868,14688.5
9369,19373,137621241,14689.0
9370,19374,137640615,14689.5
9371,19375,137659990,14690.0
9372,19376,137679366,14690.5
9373,19377,137698743,14691.0
9374,19378,137718121,14691.5
9375,19379,137737500,14692.0
9376,19380,137756880,14692.5
9377,19381,137776261,14693.0
9378,19382,137795643,14693.5
9379,19383,137815026,14694.0
9380,19384,137834410,14694.5
9381,19385,137853795,14695.0
9382,19386,137873181,14695.5
9383,19387,137892568,14696.0
9384,19388,137911956,14696.5
9385,19389,137931345,14697.0
9386,19390,137950735,14697.5
9387,19391,137970126,14698.0
9388,19392,137989518,14698.5
9389,19393,138008911,14699.0
9390,19394,138028305,14699.5
9391,19395,138047700,14700.0
9392,19396,138067096,14700.5
9393,19397,138086493,14701.0
9394,19398,138105891,14701.5
9395,19399,138125290,14702.0
9396,19400,138144690,14702.5
9397,19401,138164091,14703.0
9398,19402,138183493,14703.5
9399,19403,138202896,14704.0
9400,19404,138222300,14704.5
9401,19405,138241705,14705.0
9402,19406,138261111,14705.5
9403,19407,138280518,14706.0
9404,19408,138299926,14706.5
9405,19409,138319335,14707.0
9406,19410,138338745,14707.5
9407,19411,138358156,14708.0
9408,19412,138377568,14708.5
9409,19413,138396981,14709.0
9410,19414,138416395,14709.5
9411,19415,138435810,14710.0
9412,19416,138455226,14710.5
9413,19417,138474643,14711.0
9414,19418,138494061,14711.5
9415,19419,138513480,14712.0
9416,19420,138532900,14712.5
9417,19421,138552321,14713.0
9418,19422,138571743,14713.5
9419,19423,138591166,14714.0
9420,19424,138610590,14714.5
9421,19425,138630015,14715.0
9422,19426,138649441,14715.5
9423,19427,138668868,14716.0
9424,19428,138688296,14716.5
9425,19429,138707725,14717.0
9426,19430,138727155,14717.5
9427,19431,138746586,14718.0
9428,19432,138766018,14718.5
9429,19433,138785451,14719.0
9430,19434,138804885,14719.5
9431,19435,138824320,14720.0
9432,19436,138843756,14720.5
9433,19437,138863193,14721.0
9434,19438,138882631,14721.5
9435,19439,138902070,14722.0
9436,19440,138921510,14722.5
9437,19441,138940951,14723.0
9438,19442,138960393,14723.5
9439,19443,138979836,14724.0
9440,19444,138999280,14724.5
9441,19445,139018725,14725.0
9442,19446,139038171,14725.5
9443,19447,139057618,14726.0
9444,19448,139077066,14726.5
9445,19449,139096515,14727.0
9446,19450,139115965,14727.5
9447,19451,139135416,14728.0
9448,19452,139154868,14728.5
9449,19453,139174321,14729.0
9450,19454,139193775,14729.5
9451,19455,139213230,14730.0
9452,19456,139232686,14730.5
9453,19457,139252143,14731.0
9454,19458,139271601,14731.5
9455,19459,139291060,14732.0
9456,19460,139310520,14732.5
9457,19461,139329981,14733.0
9458,19462,139349443,14733.5
9459,19463,139368906,14734.0
9460,19464,139388370,14734.5
9461,19465,139407835,14735.0
9462,19466,139427301,14735.5
9463,19467,139446768,14736.0
9464,19468,139466236,14736.5
9465,19469,139485705,14737.0
9466,19470,139505175,14737.5
9467,19471,139524646,14738.0
9468,19472,139544118,14738.5
9469,19473,139563591,14739.0
9470,19474,139583065,14739.5
9471,19475,139602540,14740.0
9472,19476,139622016,14740.5
9473,19477,139641493,14741.0
9474,19478,139660971,14741.5
9475,19479,139680450,14742.0
9476,19480,139699930,14742.5
9477,19481,139719411,14743.0
9478,19482,139738893,14743.5
9479,19483,139758376,14744.0
9480,19484,139777860,14744.5
9481,19485,139797345,14745.0
9482,19486,139816831,14745.5
9483,19487,139836318,14746.0
9484,19488,139855806,14746.5
9485,19489,139875295,14747.0
9486,19490,139894785,14747.5
9487,19491,139914276,14748.0
9488,19492,139933768,14748.5
9489,19493,139953261,14749.0
9490,19494,139972755,14749.5
9491,19495,139992250,14750.0
9492,19496,140011746,14750.5
9493,19497,140031243,14751.0
9494,19498,140050741,14751.5
9495,19499,140070240,14752.0
9496,19500,140089740,14752.5
9497,19501,140109241,14753.0
9498,19502,140128743,14753.5
9499,19503,140148246,14754.0
9500,19504,140167750,14754.5
9501,19505,140187255,14755.0
9502,19506,140206761,14755.5
9503,19507,140226268,14756.0
9504,19508,140245776,14756.5
9505,19509,140265285,14757.0
9506,19510,140284795,14757.5
9507,19511,140304306,14758.0
9508,19512,140323818,14758.5
9509,19513,140343331,14759.0
9510,19514,140362845,14759.5
9511,19515,140382360,14760.0
9512,19516,140401876,14760.5
9513,19517,140421393,14761.0
9514,19518,140440911,14761.5
9515,19519,140460430,14762.0
9516,19520,140479950,14762.5
9517,19521,140499471,14763.0
9518,19522,140518993,14763.5
9519,19523,140538516,14764.0
9520,19524,140558040,14764.5
9521,19525,140577565,14765.0
9522,19526,140597091,14765.5
9523,19527,140616618,14766.0
9524,19528,140636146,14766.5
9525,19529,140655675,14767.0
9526,19530,140675205,14767.5
9527,19531,140694736,14768.0
9528,19532,140714268,14768.5
9529,19533,140733801,14769.0
9530,19534,140753335,14769.5
9531,19535,140772870,14770.0
9532,19536,140792406,14770.5
9533,19537,140811943,14771.0
9534,19538,140831481,14771.5
9535,19539,140851020,14772.0
9536,19540,140870560,14772.5
9537,19541,140890101,14773.0
9538,19542,140909643,14773.5
9539,19543,140929186,14774.0
9540,19544,140948730,14774.5
9541,19545,140968275,14775.0
9542,19546,140987821,14775.5
9543,19547,141007368,14776.0
9544,19548,141026916,14776.5
9545,19549,141046465,14777.0
9546,19550,141066015,14777.5
9547,19551,141085566,14778.0
9548,19552,141105118,14778.5
9549,19553,141124671,14779.0
9550,19554,141144225,14779.5
9551,19555,141163780,14780.0
9552,19556,141183336,14780.5
9553,19557,141202893,14781.0
9554,19558,141222451,14781.5
9555,19559,141242010,14782.0
9556,19560,141261570,14782.5
9557,19561,141281131,14783.0
9558,19562,141300693,14783.5
9559,19563,141320256,14784.0
9560,19564,141339820,14784.5
9561,19565,141359385,14785.0
9562,19566,141378951,14785.5
9563,19567,141398518,14786.0
9564,19568,141418086,14786.5
9565,19569,141437655,14787.0
9566,19570,141457225,14787.5
9567,19571,141476796,14788.0
9568,19572,141496368,14788.5
9569,19573,141515941,14789.0
9570,19574,141535515,14789.5
9571,19575,141555090,14790.0
9572,19576,141574666,14790.5
9573,19577,141594243,14791.0
9574,19578,141613821,14791.5
9575,19579,141633400,14792.0
9576,19580,141652980,14792.5
9577,19581,141672561,14793.0
9578,19582,141692143,14793.5
9579,19583,141711726,14794.0
9580,19584,141731310,14794.5
9581,19585,141750895,14795.0
9582,19586,141770481,14795.5
9583,19587,141790068,14796.0
9584,19588,141809656,14796.5
9585,19589,141829245,14797.0
9586,19590,141848835,14797.5
9587,19591,141868426,14798.0
9588,19592,141888018,14798.5
9589,19593,141907611,14799.0
9590,19594,141927205,14799.5
9591,19595,141946800,14800.0
9592,19596,141966396,14800.5
9593,19597,141985993,14801.0
9594,19598,142005591,14801.5
9595,19599,142025190,14802.0
9596,19600,142044790,14802.5
9597,19601,142064391,14803.0
9598,19602,142083993,14803.5
9599,19603,142103596,14804.0
9600,19604,142123200,14804.5
9601,19605,142142805,14805.0
9602,19606,142162411,14805.5
9603,19607,142182018,14806.0
9604,19608,142201626,14806.5
9605,19609,142221235,14807.0
9606,19610,142240845,14807.5
9607,19611,142260456,14808.0
9608,19612,142280068,14808.5
9609,19613,142299681,14809.0
9610,19614,142319295,14809.5
9611,19615,142338910,14810.0
9612,19616,142358526,14810.5
9613,19617,142378143,14811.0
9614,19618,142397761,14811.5
9615,19619,142417380,14812.0
9616,19620,142437000,14812.5
9617,19621,142456621,14813.0
9618,19622,142476243,14813.5
9619,19623,142495866,14814.0
9620,19624,142515490,14814.5
9621,19625,142535115,14815.0
9622,19626,142554741,14815.5
9623,19627,142574368,14816.0
9624,19628,142593996,14816.5
9625,19629,142613625,14817.0
9626,19630,142633255,14817.5
9627,19631,142652886,14818.0
9628,19632,142672518,14818.5
9629,19633,142692151,14819.0
9630,19634,142711785,14819.5
9631,19635,142731420,14820.0
9632,19636,142751056,14820.5
9633,19637,142770693,14821.0
9634,19638,142790331,14821.5
9635,19639,142809970,14822.0
9636,19640,142829610,14822.5
9637,19641,142849251,14823.0
9638,19642,142868893,14823.5
9639,19643,142888536,14824.0
9640,19644,142908180,14824.5
9641,19645,142927825,14825.0
9642,19646,142947471,14825.5
9643,19647,142967118,14826.0
9644,19648,142986766,14826.5
9645,19649,143006415,14827.0
9646,19650,143026065,14827.5
9647,19651,143045716,14828.0
9648,19652,143065368,14828.5
9649,19653,143085021,14829.0
9650,19654,143104675,14829.5
9651,19655,143124330,14830.0
9652,19656,143143986,14830.5
9653,19657,143163643,14831.0
9654,19658,143183301,14831.5
9655,19659,143202960,14832.0
9656,19660,143222620,14832.5
9657,19661,143242281,14833.0
9658,19662,143261943,14833.5
9659,19663,143281606,14834.0
9660,19664,143301270,14834.5
9661,19665,143320935,14835.0
9662,19666,143340601,14835.5
9663,19667,143360268,14836.0
9664,19668,143379936,14836.5
9665,19669,143399605,14837.0
9666,19670,143419275,14837.5
9667,19671,143438946,14838.0
9668,19672,143458618,14838.5
9669,19673,143478291,14839.0
9670,19674,143497965,14839.5
9671,19675,143517640,14840.0
9672,19676,143537316,14840.5
9673,19677,143556993,14841.0
9674,19678,143576671,14841.5
9675,19679,143596350,14842.0
9676,19680,143616030,14842.5
9677,19681,143635711,14843.0
9678,19682,143655393,14843.5
9679,19683,143675076,14844.0
9680,19684,143694760,14844.5
9681,19685,143714445,14845.0
9682,19686,143734131,14845.5
9683,19687,143753818,14846.0
9684,19688,143773506,14846.5
9685,19689,143793195,14847.0
9686,19690,143812885,14847.5
9687,19691,143832576,14848.0
9688,19692,143852268,14848.5
9689,19693,143871961,14849.0
9690,19694,143891655,14849.5
9691,19695,143911350,14850.0
9692,19696,143931046,14850.5
9693,19697,143950743,14851.0
9694,19698,143970441,14851.5
9695,19699,143990140,14852.0
9696,19700,144009840,14852.5
9697,19701,144029541,14853.0
9698,19702,144049243,14853.5
9699,19703,144068946,14854.0
9700,19704,144088650,14854.5
9701,19705,144108355,14855.0
9702,19706,144128061,14855.5
9703,19707,144147768,14856.0
9704,19708,144167476,14856.5
9705,19709,144187185,14857.0
9706,19710,144206895,14857.5
9707,19711,144226606,14858.0
9708,19712,144246318,14858.5
9709,19713,144266031,14859.0
9710,19714,144285745,14859.5
9711,19715,144305460,14860.0
9712,19716,144325176,14860.5
9713,19717,144344893,14861.0
9714,19718,144364611,14861.5
9715,19719,144384330,14862.0
9716,19720,144404050,14862.5
9717,19721,144423771,14863.0
9718,19722,144443493,14863.5
9719,19723,144463216,14864.0
9720,19724,144482940,14864.5
9721,19725,144502665,14865.0
9722,19726,144522391,14865.5
9723,19727,144542118,14866.0
9724,19728,144561846,14866.5
9725,19729,144581575,14867.0
9726,19730,144601305,14867.5
9727,19731,144621036,14868.0
9728,19732,144640768,14868.5
9729,19733,144660501,14869.0
9730,19734,144680235,14869.5
9731,19735,144699970,14870.0
9732,19736,144719706,14870.5
9733,19737,144739443,14871.0
9734,19738,144759181,14871.5
9735,19739,144778920,14872.0
9736,19740,144798660,14872.5
9737,19741,144818401,14873.0
9738,19742,144838143,14873.5
9739,19743,144857886,14874.0
9740,19744,144877630,14874.5
9741,19745,144897375,14875.0
9742,19746,144917121,14875.5
9743,19747,144936868,14876.0
9744,19748,144956616,14876.5
9745,19749,144976365,14877.0
9746,19750,144996115,14877.5
9747,19751,145015866,14878.0
9748,19752,145035618,14878.5
9749,19753,145055371,14879.0
9750,19754,145075125,14879.5
9751,19755,145094880,14880.0
9752,19756,145114636,14880.5
9753,19757,145134393,14881.0
9754,19758,145154151,14881.5
9755,19759,145173910,14882.0
9756,19760,145193670,14882.5
9757,19761,145213431,14883.0
9758,19762,145233193,14883.5
9759,19763,145252956,14884.0
9760,19764,145272720,14884.5
9761,19765,145292485,14885.0
9762,19766,145312251,14885.5
9763,19767,145332018,14886.0
9764,19768,145351786,14886.5
9765,19769,145371555,14887.0
9766,19770,145391325,14887.5
9767,19771,145411096,14888.0
9768,19772,145430868,14888.5
9769,19773,145450641,14889.0
9770,19774,145470415,14889.5
9771,19775,145490190,14890.0
9772,19776,145509966,14890.5
9773,19777,145529743,14891.0
9774,19778,145549521,14891.5
9775,19779,145569300,14892.0
9776,19780,145589080,14892.5
9777,19781,145608861,14893.0
9778,19782,145628643,14893.5
9779,19783,145648426,14894.0
9780,19784,145668210,14894.5
9781,19785,145687995,14895.0
9782,19786,145707781,14895.5
9783,19787,145727568,14896.0
9784,19788,145747356,14896.5
9785,19789,145767145,14897.0
9786,19790,145786935,14897.5
9787,19791,145806726,14898.0
9788,19792,145826518,14898.5
9789,19793,145846311,14899.0
9790,19794,145866105,14899.5
9791,19795,145885900,14900.0
9792,19796,145905696,14900.5
9793,19797,145925493,14901.0
9794,19798,145945291,14901.5
9795,19799,145965090,14902.0
9796,19800,145984890,14902.5
9797,19801,146004691,14903.0
9798,19802,146024493,14903.5
9799,19803,146044296,14904.0
9800,19804,146064100,14904.5
9801,19805,146083905,14905.0
9802,19806,146103711,14905.5
9803,19807,146123518,14906.0
9804,19808,146143326,14906.5
9805,19809,146163135,14907.0
9806,19810,146182945,14907.5
9807,19811,146202756,14908.0
9808,19812,146222568,14908.5
9809,19813,146242381,14909.0
9810,19814,146262195,14909.5
9811,19815,146282010,14910.0
9812,19816,146301826,14910.5
